From Date,PM2.5,PM10,NO,NO2,NOx,SO2,CO,Ozone,NH3,Station,Year,Month,Day,PM10_SubIndex,PM2.5_SubIndex,SO2_SubIndex,NOx_SubIndex,NH3_SubIndex,CO_SubIndex,Ozone_SubIndex,AQI,AQI_Bucket
2020-08-06,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town  Faridabad - HSPCB ,2020,August,Thursday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-09-06,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town  Faridabad - HSPCB ,2020,September,Sunday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-10-06,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town  Faridabad - HSPCB ,2020,October,Tuesday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-11-06,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town  Faridabad - HSPCB ,2020,November,Friday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-12-06,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town  Faridabad - HSPCB ,2020,December,Sunday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-06-13,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town  Faridabad - HSPCB ,2020,June,Saturday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-06-14,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town  Faridabad - HSPCB ,2020,June,Sunday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-06-15,13.81,169.05,27.913536977491948,9.904852459016434,0.0,138.53,6.36,1.54,64.63,New Industrial Town  Faridabad - HSPCB ,2020,June,Monday,146.0,21.666666666666668,119.33333333333333,0.0,16.0,150.0,1.0,150.0,Moderate
2020-06-16,8.21,138.05,27.913536977491948,9.904852459016434,0.0,42.62,6.54,1.55,65.62,New Industrial Town  Faridabad - HSPCB ,2020,June,Tuesday,125.33333333333333,13.333333333333334,52.5,0.0,16.25,150.0,1.0,150.0,Moderate
2020-06-17,13.85,118.23,27.913536977491948,9.904852459016434,0.0,17.272439024390252,7.31,1.52,40.04,New Industrial Town  Faridabad - HSPCB ,2020,June,Wednesday,112.0,21.666666666666668,21.25,0.0,10.0,162.5,1.0,162.0,Moderate
2020-06-18,24.05,147.03,27.913536977491948,9.904852459016434,0.0,17.272439024390252,6.55,1.51,58.79,New Industrial Town  Faridabad - HSPCB ,2020,June,Thursday,131.33333333333334,40.0,21.25,0.0,14.5,150.0,1.0,150.0,Moderate
2020-06-19,50.21,248.67,27.913536977491948,9.904852459016434,0.0,17.272439024390252,7.18,1.52,60.65,New Industrial Town  Faridabad - HSPCB ,2020,June,Friday,198.66666666666669,83.33333333333334,21.25,0.0,15.0,162.5,1.0,199.0,Moderate
2020-06-20,37.0,101.94,27.913536977491948,9.904852459016434,0.0,17.272439024390252,8.43,1.4,32.75,New Industrial Town  Faridabad - HSPCB ,2020,June,Saturday,100.66666666666667,61.666666666666664,21.25,0.0,8.0,175.0,1.0,175.0,Moderate
2020-06-21,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town  Faridabad - HSPCB ,2020,June,Sunday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-06-22,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town  Faridabad - HSPCB ,2020,June,Monday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-06-23,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town  Faridabad - HSPCB ,2020,June,Tuesday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-06-24,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town  Faridabad - HSPCB ,2020,June,Wednesday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-06-25,28.93,103.17,31.71,0.63,2.94,17.272439024390252,3.73,1.18,6.44,New Industrial Town  Faridabad - HSPCB ,2020,June,Thursday,102.0,46.666666666666664,21.25,2.5,1.5,112.5,1.0,112.0,Moderate
2020-06-26,15.1,193.69,36.78,0.54,27.0,17.272439024390252,9.88,2.13,30.6,New Industrial Town  Faridabad - HSPCB ,2020,June,Friday,162.0,25.0,21.25,33.75,7.5,187.5,2.0,188.0,Moderate
2020-06-27,26.81,283.91,36.87,0.53,37.4,17.272439024390252,10.06,2.076397984886649,23.48,New Industrial Town  Faridabad - HSPCB ,2020,June,Saturday,233.0,43.333333333333336,21.25,46.25,5.75,200.0,2.0,233.0,Poor
2020-06-28,38.47,401.96,36.89,0.54,37.42,17.272439024390252,10.11,1.41,22.57,New Industrial Town  Faridabad - HSPCB ,2020,June,Sunday,363.75,63.333333333333336,21.25,46.25,5.5,200.0,1.0,364.0,Very Poor
2020-06-29,27.47,204.8,36.8,0.54,37.34,17.272439024390252,9.83,1.31,33.63,New Industrial Town  Faridabad - HSPCB ,2020,June,Monday,169.33333333333331,45.0,21.25,46.25,8.25,187.5,1.0,188.0,Moderate
2020-06-30,241.61,153.13,35.28,0.56,24.2,17.272439024390252,10.96,1.88,53.34,New Industrial Town  Faridabad - HSPCB ,2020,June,Tuesday,135.33333333333334,393.0769230769231,21.25,30.0,13.25,200.0,1.0,393.0,Very Poor
2020-01-07,49.54,282.45,37.1,0.56,34.6,17.272439024390252,23.01,1.69,22.4,New Industrial Town  Faridabad - HSPCB ,2020,January,Tuesday,232.0,81.66666666666667,21.25,42.5,5.5,335.29411764705884,1.0,335.0,Very Poor
2020-02-07,63.94,181.92,36.77,0.53,37.3,17.272439024390252,10.59,1.43,37.6,New Industrial Town  Faridabad - HSPCB ,2020,February,Friday,154.0,110.0,21.25,46.25,9.25,200.0,1.0,200.0,Moderate
2020-03-07,76.2,220.47,36.72,0.54,37.26,17.272439024390252,10.38,1.74,37.88,New Industrial Town  Faridabad - HSPCB ,2020,March,Saturday,180.0,153.33333333333334,21.25,46.25,9.25,200.0,1.0,200.0,Moderate
2020-04-07,43.44,163.11,36.49,0.53,34.96,17.272439024390252,19.66,0.88,15.85,New Industrial Town  Faridabad - HSPCB ,2020,April,Tuesday,142.0,71.66666666666667,21.25,42.5,3.75,311.7647058823529,0.0,312.0,Very Poor
2020-05-07,63.72,118.2,37.01,0.56,37.57,17.272439024390252,10.21,1.42,23.64,New Industrial Town  Faridabad - HSPCB ,2020,May,Thursday,112.0,110.0,21.25,46.25,5.75,200.0,1.0,200.0,Moderate
2020-06-07,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town  Faridabad - HSPCB ,2020,June,Sunday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-07-07,15.8,57.26,17.62,9.904852459016434,0.3,17.272439024390252,8.84,1.19,2.7,New Industrial Town  Faridabad - HSPCB ,2020,July,Tuesday,57.0,25.0,21.25,0.0,0.5,175.0,1.0,175.0,Moderate
2020-08-07,29.72,67.93,27.913536977491948,9.904852459016434,0.0,17.272439024390252,10.01,1.38,7.38,New Industrial Town  Faridabad - HSPCB ,2020,August,Friday,67.0,48.333333333333336,21.25,0.0,1.75,200.0,1.0,200.0,Moderate
2020-09-07,31.48,86.17,27.913536977491948,9.904852459016434,0.0,17.272439024390252,9.95,1.4,19.72,New Industrial Town  Faridabad - HSPCB ,2020,September,Monday,86.0,51.666666666666664,21.25,0.0,4.75,187.5,1.0,188.0,Moderate
2020-10-07,24.99,182.73,27.913536977491948,9.904852459016434,0.0,17.272439024390252,9.45,1.3,24.6,New Industrial Town  Faridabad - HSPCB ,2020,October,Wednesday,154.66666666666666,40.0,21.25,0.0,6.0,187.5,1.0,188.0,Moderate
2020-11-07,24.25,88.91,36.53,9.904852459016434,26.92,17.272439024390252,9.67,1.3,27.92,New Industrial Town  Faridabad - HSPCB ,2020,November,Saturday,88.0,40.0,21.25,32.5,6.75,187.5,1.0,188.0,Moderate
2020-12-07,19.53,79.72,36.8,9.904852459016434,36.8,17.272439024390252,9.89,1.41,14.74,New Industrial Town  Faridabad - HSPCB ,2020,December,Monday,79.0,31.666666666666668,21.25,45.0,3.5,187.5,1.0,188.0,Moderate
2020-07-13,23.56,94.32,36.8,9.904852459016434,36.8,17.272439024390252,9.97,1.35,14.9,New Industrial Town  Faridabad - HSPCB ,2020,July,Monday,94.0,38.333333333333336,21.25,45.0,3.5,187.5,1.0,188.0,Moderate
2020-07-14,43.13,215.16,42.86,0.99,33.35,17.272439024390252,6.41,1.38,69.21,New Industrial Town  Faridabad - HSPCB ,2020,July,Tuesday,176.66666666666669,71.66666666666667,21.25,41.25,17.25,150.0,1.0,177.0,Moderate
2020-07-15,40.08,152.7,45.92,0.98,37.34,17.272439024390252,34.52,1.48,22.2,New Industrial Town  Faridabad - HSPCB ,2020,July,Wednesday,134.66666666666666,66.66666666666667,21.25,46.25,5.5,400.0,1.0,400.0,Very Poor
2020-07-16,27.4,90.57,45.92,0.98,37.34,17.272439024390252,37.3,1.36,13.44,New Industrial Town  Faridabad - HSPCB ,2020,July,Thursday,90.0,45.0,21.25,46.25,3.25,417.6470588235294,1.0,418.0,Severe
2020-07-17,49.25,123.91,45.11,1.02,34.07,17.272439024390252,11.52,1.32,21.35,New Industrial Town  Faridabad - HSPCB ,2020,July,Friday,115.33333333333333,81.66666666666667,21.25,42.5,5.25,214.28571428571428,1.0,214.0,Poor
2020-07-18,53.63,116.37,46.11,0.96,37.48,17.272439024390252,9.82,1.45,12.19,New Industrial Town  Faridabad - HSPCB ,2020,July,Saturday,110.66666666666667,88.33333333333334,21.25,46.25,3.0,187.5,1.0,188.0,Moderate
2020-07-19,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town  Faridabad - HSPCB ,2020,July,Sunday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-07-20,24.91,83.23,44.26,9.904852459016434,33.09,17.272439024390252,13.0,1.39,15.66,New Industrial Town  Faridabad - HSPCB ,2020,July,Monday,83.0,40.0,21.25,41.25,3.75,242.85714285714286,1.0,243.0,Poor
2020-07-21,26.11,58.85,43.8,9.904852459016434,16.27,17.272439024390252,26.21,1.39,7.4,New Industrial Town  Faridabad - HSPCB ,2020,July,Tuesday,58.0,43.333333333333336,21.25,20.0,1.75,352.94117647058823,1.0,353.0,Very Poor
2020-07-22,32.17,78.09,46.05,1.03,8.77,17.272439024390252,41.45,0.94,5.31,New Industrial Town  Faridabad - HSPCB ,2020,July,Wednesday,78.0,53.333333333333336,21.25,10.0,1.25,441.1764705882353,0.0,441.0,Severe
2020-07-23,39.87,126.9,27.913536977491948,9.904852459016434,0.0,17.272439024390252,16.84,1.52,5.92,New Industrial Town  Faridabad - HSPCB ,2020,July,Thursday,117.33333333333333,65.0,21.25,0.0,1.25,285.7142857142857,1.0,286.0,Poor
2020-07-24,50.5,128.43,27.913536977491948,9.904852459016434,0.0,17.272439024390252,26.1,1.41,12.12,New Industrial Town  Faridabad - HSPCB ,2020,July,Friday,118.66666666666667,83.33333333333334,21.25,0.0,3.0,352.94117647058823,1.0,353.0,Very Poor
2020-07-25,26.57,85.85,45.8,1.05,17.54,17.272439024390252,22.88,1.0,5.5,New Industrial Town  Faridabad - HSPCB ,2020,July,Saturday,85.0,43.333333333333336,21.25,21.25,1.25,329.4117647058824,1.0,329.0,Very Poor
2020-07-26,41.83,92.16,45.74,1.02,37.21,17.272439024390252,12.24,1.45,6.82,New Industrial Town  Faridabad - HSPCB ,2020,July,Sunday,92.0,68.33333333333333,21.25,46.25,1.5,228.57142857142858,1.0,229.0,Poor
2020-07-27,25.24,172.2,45.6,1.03,34.26,17.272439024390252,10.99,1.24,18.68,New Industrial Town  Faridabad - HSPCB ,2020,July,Monday,148.0,41.666666666666664,21.25,42.5,4.5,200.0,1.0,200.0,Moderate
2020-07-28,33.59,125.04,45.91,1.02,17.67,17.272439024390252,12.02,1.24,18.84,New Industrial Town  Faridabad - HSPCB ,2020,July,Tuesday,116.66666666666667,55.0,21.25,21.25,4.5,228.57142857142858,1.0,229.0,Poor
2020-07-29,32.22,92.7,27.913536977491948,9.904852459016434,0.0,10.68,10.76,1.29,13.04,New Industrial Town  Faridabad - HSPCB ,2020,July,Wednesday,92.0,53.333333333333336,12.5,0.0,3.25,200.0,1.0,200.0,Moderate
2020-07-30,25.94,74.14,27.913536977491948,9.904852459016434,0.0,17.272439024390252,13.34,1.44,10.29,New Industrial Town  Faridabad - HSPCB ,2020,July,Thursday,74.0,41.666666666666664,21.25,0.0,2.5,242.85714285714286,1.0,243.0,Poor
2020-07-31,47.25,101.07,27.913536977491948,9.904852459016434,0.0,17.272439024390252,19.35,1.26,2.76,New Industrial Town  Faridabad - HSPCB ,2020,July,Friday,100.66666666666667,78.33333333333333,21.25,0.0,0.5,311.7647058823529,1.0,312.0,Very Poor
2020-01-08,42.99,92.32,27.913536977491948,9.904852459016434,0.0,17.272439024390252,25.49,1.44,4.11,New Industrial Town Faridabad - HSPCB,2020,January,Wednesday,92.0,70.0,21.25,0.0,1.0,347.05882352941177,1.0,347.0,Very Poor
2020-02-08,34.98,90.78,27.913536977491948,9.904852459016434,0.0,17.272439024390252,32.97,1.36,5.28,New Industrial Town Faridabad - HSPCB,2020,February,Saturday,90.0,56.666666666666664,21.25,0.0,1.25,388.2352941176471,1.0,388.0,Very Poor
2020-03-08,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town Faridabad - HSPCB,2020,March,Sunday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-04-08,35.83,110.96,27.913536977491948,9.904852459016434,0.0,17.272439024390252,24.77,1.3,8.34,New Industrial Town Faridabad - HSPCB,2020,April,Wednesday,106.66666666666667,58.333333333333336,21.25,0.0,2.0,341.1764705882353,1.0,341.0,Very Poor
2020-05-08,44.14,117.65,27.913536977491948,9.904852459016434,0.0,17.272439024390252,19.0,1.55,3.34,New Industrial Town Faridabad - HSPCB,2020,May,Friday,111.33333333333333,73.33333333333333,21.25,0.0,0.75,311.7647058823529,1.0,312.0,Very Poor
2020-06-08,22.83,115.36,27.913536977491948,9.904852459016434,0.0,17.272439024390252,12.95,1.23,3.49,New Industrial Town Faridabad - HSPCB,2020,June,Monday,110.0,36.666666666666664,21.25,0.0,0.75,228.57142857142858,1.0,229.0,Poor
2020-07-08,29.56,73.28,27.913536977491948,9.904852459016434,0.0,17.272439024390252,10.44,1.28,11.24,New Industrial Town Faridabad - HSPCB,2020,July,Wednesday,73.0,48.333333333333336,21.25,0.0,2.75,200.0,1.0,200.0,Moderate
2020-08-08,50.29,105.8,27.913536977491948,9.904852459016434,0.0,17.272439024390252,11.78,1.41,27.08,New Industrial Town Faridabad - HSPCB,2020,August,Saturday,103.33333333333333,83.33333333333334,21.25,0.0,6.75,214.28571428571428,1.0,214.0,Poor
2020-09-08,36.87,71.01,27.913536977491948,9.904852459016434,0.0,17.272439024390252,12.48,1.4,24.91,New Industrial Town Faridabad - HSPCB,2020,September,Tuesday,71.0,60.0,21.25,0.0,6.0,228.57142857142858,1.0,229.0,Poor
2020-10-08,35.99,92.81,27.913536977491948,9.904852459016434,0.0,17.272439024390252,5.44,1.19,20.82,New Industrial Town Faridabad - HSPCB,2020,October,Thursday,92.0,58.333333333333336,21.25,0.0,5.0,137.5,1.0,138.0,Moderate
2020-11-08,65.09,109.79,27.913536977491948,9.904852459016434,0.0,17.272439024390252,9.52,1.56,21.17,New Industrial Town Faridabad - HSPCB,2020,November,Sunday,106.0,116.66666666666667,21.25,0.0,5.25,187.5,1.0,188.0,Moderate
2020-12-08,27.44,76.62,27.913536977491948,9.904852459016434,0.0,17.272439024390252,10.81,1.35,19.16,New Industrial Town Faridabad - HSPCB,2020,December,Tuesday,76.0,45.0,21.25,0.0,4.75,200.0,1.0,200.0,Moderate
2020-08-13,23.97,45.04,27.913536977491948,9.904852459016434,0.0,17.272439024390252,11.77,1.51,14.77,New Industrial Town Faridabad - HSPCB,2020,August,Thursday,45.0,38.333333333333336,21.25,0.0,3.5,214.28571428571428,1.0,214.0,Poor
2020-08-14,40.28,88.43,27.913536977491948,9.904852459016434,0.0,17.272439024390252,10.66,1.37,11.62,New Industrial Town Faridabad - HSPCB,2020,August,Friday,88.0,66.66666666666667,21.25,0.0,2.75,200.0,1.0,200.0,Moderate
2020-08-15,30.98,75.89,27.913536977491948,9.904852459016434,0.0,17.272439024390252,10.31,1.39,14.3,New Industrial Town Faridabad - HSPCB,2020,August,Saturday,75.0,50.0,21.25,0.0,3.5,200.0,1.0,200.0,Moderate
2020-08-16,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town Faridabad - HSPCB,2020,August,Sunday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-08-17,18.09,68.7,27.913536977491948,9.904852459016434,0.0,17.272439024390252,9.77,1.43,17.33,New Industrial Town Faridabad - HSPCB,2020,August,Monday,68.0,30.0,21.25,0.0,4.25,187.5,1.0,188.0,Moderate
2020-08-18,82.89741206030149,243.09209068010068,27.913536977491948,9.904852459016434,21.932807017543865,17.272439024390252,9.125263157894729,2.076397984886649,25.99554156171284,New Industrial Town Faridabad - HSPCB,2020,August,Tuesday,195.33333333333331,173.33333333333331,21.25,26.25,6.25,187.5,2.0,195.0,Moderate
2020-08-19,5.0,59.93,27.913536977491948,9.904852459016434,0.0,17.272439024390252,4.62,0.38,10.39,New Industrial Town Faridabad - HSPCB,2020,August,Wednesday,59.0,8.333333333333334,21.25,0.0,2.5,125.0,0.0,125.0,Moderate
2020-08-20,7.06,51.12,27.913536977491948,9.904852459016434,0.0,17.272439024390252,4.06,1.34,10.08,New Industrial Town Faridabad - HSPCB,2020,August,Thursday,51.0,11.666666666666666,21.25,0.0,2.5,125.0,1.0,125.0,Moderate
2020-08-21,19.51,115.59,27.913536977491948,9.904852459016434,0.0,17.272439024390252,8.64,0.91,16.27,New Industrial Town Faridabad - HSPCB,2020,August,Friday,110.0,31.666666666666668,21.25,0.0,4.0,175.0,0.0,175.0,Moderate
2020-08-22,14.89,79.89,27.913536977491948,9.904852459016434,0.0,17.272439024390252,4.56,1.24,15.35,New Industrial Town Faridabad - HSPCB,2020,August,Saturday,79.0,23.333333333333332,21.25,0.0,3.75,125.0,1.0,125.0,Moderate
2020-08-23,13.68,53.12,27.913536977491948,9.904852459016434,0.0,17.272439024390252,4.77,1.34,16.02,New Industrial Town Faridabad - HSPCB,2020,August,Sunday,53.0,21.666666666666668,21.25,0.0,4.0,125.0,1.0,125.0,Moderate
2020-08-24,27.79,96.46,27.913536977491948,9.904852459016434,0.0,17.272439024390252,5.45,1.21,14.95,New Industrial Town Faridabad - HSPCB,2020,August,Monday,96.0,45.0,21.25,0.0,3.5,137.5,1.0,138.0,Moderate
